workload,batch_size,batch_index,block_distribution,zipf_alpha,n,r_size,r_prime_size,n_r,n_r_prime,deleted_count,seed,incremental_total_time,static_update_time,static_check_time,static_total_time,speedup,touched_block_entries,touched_block_count,active_block_count,mean_deleted_block_size,median_deleted_block_size,p95_deleted_block_size,p99_deleted_block_size,max_deleted_block_size,primitive_update_count,result_match,inc_is_repair,static_is_repair,code_version
swap,100,25,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0016416000435128808,0.00013909995323047042,2.4811354000121355,2.481274499965366,1511.497584183572,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,26,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0016456999583169818,0.0001515000476501882,2.1681525000021793,2.1683040000498295,1317.5573038643706,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,27,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0016354999970644712,0.00020060001406818628,2.571022099989932,2.571222700004,1572.1325005313606,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,28,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0013741999864578247,0.00013290002243593335,2.147564399987459,2.147697300009895,1562.8709948876206,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,29,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014689000090584159,0.00013829994713887572,2.0804750000243075,2.0806132999714464,1416.443111948203,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,30,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015887999907135963,0.00014830002328380942,2.131415899959393,2.1315641999826767,1341.6189655346752,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,31,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0016064000083133578,0.00029339996399357915,2.3069375000195578,2.3072308999835514,1436.274208194279,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,32,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014352999860420823,0.00020970002515241504,2.2147811999893747,2.214990900014527,1543.2250550788933,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,33,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014314999571070075,0.0001404000213369727,2.2051335999858566,2.2052740000071935,1540.533752067968,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,34,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0016587000573053956,0.00015220005298033357,2.565558699949179,2.565710900002159,1546.8202877922533,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,35,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014338999753817916,0.00013370002852752805,2.1077181000146084,2.107851800043136,1470.0131363639205,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,36,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0016002000193111598,0.00013719999697059393,2.0592023999779485,2.059339599974919,1286.926368655717,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,37,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0013918000040575862,0.0001262999721802771,2.1024922000360675,2.102618500008248,1510.7188488851673,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,38,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014347000396810472,0.0001427999814040959,2.1581630000146106,2.1583057999960147,1504.360312470497,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,39,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014633999671787024,0.0001784000196494162,2.1185219999752007,2.11870039999485,1447.7931170652582,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,40,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014973999932408333,0.0001354999840259552,2.2575041000382043,2.2576396000222303,1507.706431289615,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,41,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015657000476494431,0.00015780003741383553,2.7436982999788597,2.7438561000162736,1752.4787740382167,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,42,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.002112399961333722,0.00025590002769604325,2.301497099979315,2.301753000007011,1089.638819418334,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,43,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0016176000353880227,0.00014099996769800782,2.6663494000094943,2.6664903999771923,1648.4238017079213,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,44,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.001517699973192066,0.00013990001752972603,2.219311699969694,2.2194515999872237,1462.378361461795,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,45,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014788000262342393,0.0001373999984934926,2.050921500020195,2.0510589000186883,1386.9751579878618,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,46,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014745999942533672,0.0001346999779343605,2.080957100028172,2.0810918000061065,1411.2924237869836,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,47,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014792000292800367,0.00013539998326450586,2.1381748999701813,2.138310299953446,1445.5856257616588,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,48,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014845000114291906,0.00014600000577047467,2.094115099986084,2.0942610999918543,1410.7518247680046,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,49,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.001568300009239465,0.00014650000957772136,2.620009200007189,2.620155700016767,1670.6980071290002,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,50,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.00212459999602288,0.00019210000755265355,3.229663599980995,3.2298556999885477,1520.218255687959,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,51,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.001624800032004714,0.00015879998682066798,2.589804199989885,2.5899629999767058,1594.019540226838,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,52,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015337999793700874,0.0001406999654136598,2.4114620000473224,2.411602700012736,1572.3058628564797,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,53,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.001658199995290488,0.00013619998935610056,2.3017082000151277,2.3018444000044838,1388.1584890495917,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,54,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0016062000067904592,0.00016679998952895403,2.4986822999780998,2.4988490999676287,1555.7521413294467,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,55,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0018015000387094915,0.00017879996448755264,2.200849900022149,2.2010286999866366,1221.7755496488073,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,56,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014075000071898103,0.00014019996160641313,2.7044509000261314,2.704591099987738,1921.5567219695272,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,57,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.006048999959602952,0.00027030002092942595,2.175766600004863,2.1760369000257924,359.7349833952759,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,58,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0016623000265099108,0.00016679998952895403,2.4300470000016503,2.4302137999911793,1461.9585882420668,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,59,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.002017799997702241,0.00023700000019744039,2.809899299987592,2.8101362999877892,1392.6733587014655,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,60,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014504000428132713,0.0001385000068694353,2.104187599965371,2.1043260999722406,1450.8590994596086,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,61,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0016075000166893005,0.00012120004976168275,2.4638911999645643,2.464012400014326,1532.8226279518435,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,62,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014278999879024923,0.0001314000110141933,2.050684200017713,2.050815600028727,1436.2459677874667,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,63,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0016805999912321568,0.00013239996042102575,2.0738588999956846,2.0739912999561056,1234.077895261399,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,64,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0017530000186525285,0.00013130001025274396,2.1381488999468274,2.13828019995708,1219.7833298374426,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,65,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015198999899439514,0.0001354999840259552,2.0716364000109024,2.0717718999949284,1363.097515430162,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,66,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014494999777525663,0.00014270003885030746,2.454167099960614,2.4543097999994643,1693.211340233923,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,67,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015505000483244658,0.00013699999544769526,2.2137604999588802,2.213897499954328,1427.8603230917386,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,68,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015124999918043613,0.0001406000228598714,2.297784900001716,2.2979255000245757,1519.2895950255368,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,69,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015686999540776014,0.0001556000206619501,2.264057699998375,2.264213300019037,1443.36926518902,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,70,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.001742199994623661,0.00013460003538057208,2.163225299969781,2.1633599000051618,1241.7402747567319,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,71,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014389999560080469,0.00013860000763088465,2.101343700021971,2.101482300029602,1460.3769035958542,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,72,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014110999763943255,0.0001385000068694353,1.993201199977193,1.9933396999840625,1412.6140835729366,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,73,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0018417999963276088,0.00030179996974766254,2.2795224000001326,2.2798241999698803,1237.823978996446,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,74,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0017318999744020402,0.0001776000135578215,2.080353599973023,2.0805311999865808,1201.2998618496486,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,75,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015320000238716602,0.00014079996617510915,2.533536200004164,2.5336769999703392,1653.836136090421,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,76,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0018501000013202429,0.00020369997946545482,2.3331799000152387,2.333383599994704,1261.2202574615355,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,77,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015444000018760562,0.0001735000405460596,2.126578299968969,2.126751800009515,1377.0731659065323,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,78,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0016331999795511365,0.0001382000045850873,2.1351738999946974,2.1353120999992825,1307.4406849956886,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,79,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0013879999751225114,0.0001373999984934926,2.060671999992337,2.0608093999908306,1484.7330237228093,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,80,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015067000058479607,0.0001474000164307654,2.012744300009217,2.012891700025648,1335.96050455499,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,81,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014404000248759985,0.00014219997683539987,1.9804566000238992,1.9805988000007346,1375.0338557313207,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,82,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.001486700028181076,0.00015819998225197196,2.32884740002919,2.329005600011442,1566.5605407036255,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,83,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014710999676026404,0.00014160003047436476,1.956097199989017,1.9562388000194915,1329.7796499903752,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,84,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.001465699984692037,0.0001406999654136598,2.3526670000283048,2.3528076999937184,1605.2450873758278,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,85,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015694000176154077,0.00012649997370317578,1.9929610000108369,1.99308749998454,1269.9678078332734,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,86,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014453999465331435,0.00013950001448392868,2.1161133000277914,2.1162528000422753,1464.1295685102261,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,87,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015392000204883516,0.0001309000072069466,2.1021339999861084,2.1022648999933153,1365.8165748505621,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,88,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014684000052511692,0.00018670002464205027,2.16504040005384,2.165227100078482,1474.5485510319927,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,89,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0013847000082023442,0.0001352000399492681,2.1039075999869965,2.1040428000269458,1519.4935997425698,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,90,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0017942999838851392,0.00014439999358728528,2.046381200023461,2.0465256000170484,1140.5704834181481,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,91,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015121999895200133,0.00014059996465221047,2.391689000010956,2.3918295999756083,1581.6886764658673,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,92,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.001494700030889362,0.0001344000338576734,1.9652417000033893,1.965376100037247,1314.8966745306266,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,93,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014098999672569335,0.00014140002895146608,2.046190299966838,2.0463316999957897,1451.4020480311679,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,94,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0015038999845273793,0.00014319998444989324,2.0476836999878287,2.0478268999722786,1361.6775856380075,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,95,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014492999762296677,0.0001474000164307654,1.9929362999973819,1.9930837000138126,1375.2043970902355,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,96,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014301000046543777,0.00013669999316334724,2.077864499995485,2.0780011999886483,1453.0460759566624,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,97,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014751999988220632,0.00014059996465221047,2.0142222000285983,2.0143627999932505,1365.4845455543011,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,98,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0016249000327661633,0.0001357999863103032,2.3958970999810845,2.3960328999673948,1474.572497785286,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,100,99,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.0014554999652318656,0.00020260002929717302,2.0497760999714956,2.0499787000007927,1408.4361037234548,2000,200,10000,10.0,10.0,10.0,10.0,10,200,True,True,True,3b86002
swap,1000,0,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013495500024873763,0.001435499987564981,2.343558299995493,2.344993799983058,173.76116451120478,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,1,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013825099973473698,0.001408300013281405,2.0053150999592617,2.006723399972543,145.15073336343718,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,2,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.014073400001507252,0.001512399991042912,2.4112808000063524,2.4127931999973953,171.4435175393996,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,3,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.012737899960484356,0.0013152000028640032,2.003069799975492,2.004384999978356,157.35600108309688,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,4,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013145400036592036,0.0013421999756246805,2.2021244000061415,2.203466599981766,167.62263558721017,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,5,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.012804700003471226,0.0013898999895900488,2.097124000021722,2.098513900011312,163.88622142201115,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,6,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013545499998144805,0.0015089000225998461,2.175992499978747,2.177501400001347,160.75459748991017,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,7,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.012963599991053343,0.0014507000450976193,2.108278500032611,2.109729200077709,162.74254077059695,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,8,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013182400027289987,0.0014833000022917986,2.1120659000007436,2.1135492000030354,160.33113815599594,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,9,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.012766600004397333,0.0014184999745339155,2.0622470999951474,2.0636655999696814,161.64566910993307,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,10,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013686199963558465,0.001504999992903322,2.272665800002869,2.2741707999957725,166.165247187027,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,11,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013269899995066226,0.0014341999776661396,1.9621821000473574,1.9636163000250235,147.97521464028364,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,12,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013958600000478327,0.0014334999723359942,2.284157400019467,2.285590899991803,163.74069748495415,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,13,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013064400001894683,0.0014658999862149358,1.957399600010831,1.9588654999970458,149.93918585721187,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,14,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013075999973807484,0.0014359000488184392,2.2944067000062205,2.295842600055039,175.57682813198514,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,15,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013604199979454279,0.001645200012717396,1.978297299996484,1.9799425000092015,145.5390616867884,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,16,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013344499981030822,0.0015443000011146069,2.2210905000101775,2.222634800011292,166.55811781413786,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,17,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013423800002783537,0.0014968999894335866,1.9919586000032723,1.9934554999927059,148.5015792532179,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,18,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013071699999272823,0.001501500024460256,2.2407636999851093,2.2422652000095695,171.5358522712659,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,19,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013977799972053617,0.0015131999971345067,1.9957414999953471,1.9972546999924816,142.88762923962813,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,20,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013392799999564886,0.0015626000240445137,2.351240999996662,2.3528036000207067,175.67675169472747,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,21,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01283069996861741,0.0018360000103712082,2.08366299996851,2.0854989999788813,162.53976829633615,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,22,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013057700009085238,0.0014859000220894814,2.228931999998167,2.2304179000202566,170.81246302705566,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,23,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013554700009990484,0.0015589999966323376,2.099160399986431,2.1007193999830633,154.9808847436483,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,24,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.014032699982635677,0.0016133000026457012,2.2722466999548487,2.2738599999574944,162.0400922681459,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,25,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.015172399987932295,0.0018573999986983836,2.039270100009162,2.0411275000078604,134.5289803611371,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,26,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013312499970197678,0.0015091000241227448,2.3213242999627255,2.3228333999868482,174.4851384177961,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,27,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.012920600012876093,0.0014998999540694058,1.9702233000425622,1.9717231999966316,152.60306781664167,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,28,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013042100006714463,0.0014643999747931957,2.2604055000119843,2.2618698999867775,173.42835117215012,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,29,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013500200002454221,0.0014740999904461205,1.9853856999543495,1.9868597999447957,147.17261963404997,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,30,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013281300023663789,0.0015936000272631645,2.2643010999890976,2.2658947000163607,170.60789952633638,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,31,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.013403799966908991,0.0016713999793864787,1.9826652000192553,1.9843365999986418,148.0428389633931,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,32,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.01370489998953417,0.0015569999814033508,2.232510000001639,2.2340669999830425,163.01228040256416,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,33,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.014212500012945384,0.001626000041142106,2.106560999993235,2.108187000034377,148.33329802034444,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,34,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.015649399952962995,0.004606200032867491,2.230955399980303,2.2355616000131704,142.85286379877448,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,35,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.014963500027079135,0.003928100049961358,2.104052100039553,2.1079802000895143,140.87480845221683,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,36,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.014671899960376322,0.0028790999785996974,2.2704507000162266,2.2733297999948263,154.94447250419483,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
swap,1000,37,uniform,,1100000,1100000,1000000,1100000,1000000,100000,4,0.014843699987977743,0.002785600023344159,2.006021499983035,2.008807100006379,135.33061848685696,20000,2000,10000,10.0,10.0,10.0,10.0,10,2000,True,True,True,3b86002
