experiment,param_name,param_value,algorithm,base_clean_size,n,r_size,r_prime_size,seed,rep,conflict_ratio,fd_count,requested_fd_count,actual_nontrivial_fd_count,candidate_key_width,block_distribution,zipf_alpha,deleted_count,active_block_count,mean_deleted_block_size,max_deleted_block_size,raw_fd_index_count,bcnf_index_count,compression_ratio,index_count,validation_time_sec,build_time_sec,check_time_sec,total_time_sec,python_peak_mb,rss_peak_mb,result,candidate_consistent,code_version
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,3,1,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.3138062999933027,2.409785499999998,1.2300738999911118,3.95367640000768,133.77742767333984,907.50390625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,3,2,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.32714670000132173,2.4261847999878228,1.2119282000057865,3.965269599983003,133.77725982666016,908.5,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,3,3,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.3135601000103634,2.362719200027641,1.1994962000171654,3.8757849000103306,133.77725982666016,909.49609375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,3,4,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.33609589998377487,2.4256246000004467,1.2253292000095826,3.987059799983399,133.77725982666016,910.453125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,FD-Hash,1000000,1200000,1200000,1000000,4,0,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,4,0.2975876000127755,18.908208000008017,2.0430054999887943,21.248840200016275,597.1004333496094,1053.13671875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,FD-Hash,1000000,1200000,1200000,1000000,4,1,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,4,0.3225424000120256,18.939212099998258,2.121131400024751,21.382924900011858,597.1002502441406,1053.60546875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,FD-Hash,1000000,1200000,1200000,1000000,4,2,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,4,0.30754030001116917,18.781152900017332,2.042285899980925,21.131025000009686,597.1003112792969,1053.60546875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,FD-Hash,1000000,1200000,1200000,1000000,4,3,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,4,0.29742250000708736,18.84444459999213,2.123973299982026,21.26588510000147,597.1002502441406,1068.15234375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,FD-Hash,1000000,1200000,1200000,1000000,4,4,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,4,0.3310590000182856,18.740143500006525,2.1135918000072706,21.18483290000586,597.1003112792969,1068.15234375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,4,0,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.30428010001196526,2.368830199993681,1.1976777999952901,3.8708023999934085,133.77730560302734,1055.11328125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,4,1,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.3134460000146646,2.3248232000041753,1.2112890999997035,3.8495666999951936,133.77725982666016,1055.140625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,4,2,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.3097129999950994,2.452064299985068,1.2738068999897223,4.035593600012362,133.7773666381836,1055.140625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,4,3,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.3089382000034675,2.3284943999897223,1.195586199988611,3.83302730001742,133.7773666381836,1055.140625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,4,4,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.3227084999962244,2.3274560999998357,1.2376877999922726,3.887860599992564,133.77725982666016,1055.140625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,FD-Hash,1000000,1200000,1200000,1000000,5,0,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,4,0.3001577999966685,18.88310919998912,2.0099474000162445,21.193255199992564,597.1004333496094,926.203125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,FD-Hash,1000000,1200000,1200000,1000000,5,1,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,4,0.2944322999974247,18.725646000006236,2.065256900008535,21.085375499998918,597.1003112792969,926.203125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,FD-Hash,1000000,1200000,1200000,1000000,5,2,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,4,0.31568390000029467,18.67935240000952,2.108598399994662,21.10367350000888,597.1002502441406,915.8828125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,FD-Hash,1000000,1200000,1200000,1000000,5,3,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,4,0.30191790001117624,18.812946500023827,2.1356445999990683,21.25055520000751,597.1003112792969,912.5625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,FD-Hash,1000000,1200000,1200000,1000000,5,4,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,4,0.31548049999400973,36.712204500014195,3.8286375000025146,40.85636689999956,597.1002502441406,917.9921875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,5,0,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.5008009000157472,4.863038600014988,2.3118115999968722,7.675676400016528,133.77741241455078,918.0234375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,5,1,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.5161121000128333,5.0318319000070915,2.330138999997871,7.878099299996393,133.77742767333984,919.046875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,5,2,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.5258090000133961,4.680160799995065,2.3075480999832507,7.513531900011003,133.77725982666016,920.0546875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,5,3,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.5157346000196412,4.7373179999995045,2.2038341000152286,7.456899400014663,133.77725982666016,920.11328125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.2,BCNF-Index,1000000,1200000,1200000,1000000,5,4,0.2,4,4,4,1,uniform,,200000,20000,10.0,10,4,1,0.75,1,0.5450783999986015,4.938140899990685,2.346073399996385,7.829305699997349,133.77725982666016,920.11328125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,1,0,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.6106496999855153,37.98113099997863,7.615533099975437,46.207379200001014,597.1005554199219,996.44921875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,1,1,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.6953194999950938,36.644725899997866,7.406527499988442,44.746635999996215,597.1002502441406,999.14453125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,1,2,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.6209489000029862,35.99705450001056,7.338437400001567,43.9565050000092,597.1003112792969,999.14453125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,1,3,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.6087470999918878,37.011092800006736,7.2645235999953,44.88443069998175,597.1002502441406,1010.734375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,1,4,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.6565255000023171,36.43002749999869,7.683583800011547,44.77020030000131,597.1001892089844,1010.734375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,1,0,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.5926324000174645,5.06294559998787,4.18733339998289,9.842931200022576,133.77730560302734,731.09375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,1,1,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.5797928999818396,4.914138799998909,4.129878800013103,9.623822699999437,133.77725982666016,732.1328125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,1,2,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.5728084000002127,4.949586800008547,4.53217229997972,10.05458239998552,133.7773666381836,733.0859375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,1,3,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.5886569999856874,5.009936399990693,4.22393910001847,9.82254500000272,133.7773666381836,733.09375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,1,4,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.5893904999829829,4.960926700005075,4.154038199980278,9.704368599981535,133.77725982666016,733.09375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,2,0,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.5905788000090979,37.97739280000678,7.342684700008249,45.91072230000282,597.1004333496094,1182.98046875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,2,1,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.5663616000092588,37.27798649997567,7.304515600000741,45.148926399997436,597.1003112792969,1192.625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,2,2,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.5960371999826748,36.62308900000062,7.254747400002088,44.47394669998903,597.1002502441406,1204.15625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,2,3,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.6200924000004306,35.52088150000782,7.405473999999231,43.54650729999412,597.1001892089844,1204.15625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,2,4,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.609034299995983,35.84096229998977,7.43076220000512,43.88087399999495,597.1002502441406,1200.12890625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,2,0,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.6083911999885458,4.564628100022674,4.248706899990793,9.421747799991863,133.77730560302734,1200.3203125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,2,1,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.6155626999970991,4.8968175999762025,4.227137599984417,9.73953170000459,133.77725982666016,1200.32421875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,2,2,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.6252458999806549,4.818487599986838,4.17918410000857,9.622931199992308,133.77725982666016,1200.32421875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,2,3,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.627063799998723,4.919525000004796,4.160703200002899,9.707306399999652,133.77725982666016,1200.3203125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,2,4,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.6211994000186678,4.9555804999836255,4.215558700001566,9.792356600024505,133.7773666381836,1200.3203125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,3,0,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.7181590000109281,37.4463737999904,7.142494600004284,45.307081900013145,597.1004333496094,1017.2265625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,3,1,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.6164238000055775,36.989531300001545,7.71275279999827,45.318765800009714,597.1002502441406,1035.51953125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,3,2,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.619651499990141,38.38480279999203,7.722501100011868,46.727013499999885,597.1001892089844,1035.51953125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,3,3,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.5825791999814101,36.89853310000035,7.306853600020986,44.788030399999116,597.1003112792969,1026.23046875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,3,4,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.6097955000004731,36.84481380000943,7.364312499994412,44.81899060000433,597.1001892089844,1023.66796875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,3,0,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.6822900999977719,4.802967199997511,4.327144099981524,9.812425599986454,133.77730560302734,1020.16796875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,3,1,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.5775137000018731,4.945014700002503,4.180406600004062,9.702952899999218,133.7773666381836,1021.13671875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,3,2,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.6510402999992948,4.615865599975223,3.9661779000016395,9.233098700002301,133.7773666381836,1021.140625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,3,3,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.6474276999942958,4.680500899994513,4.163322300009895,9.491266500001075,133.77725982666016,1022.140625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,3,4,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.7304070000245702,4.58205889997771,3.9760911999910604,9.28857090001111,133.77725982666016,1023.13671875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,4,0,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.6669812999898568,37.37823169998592,7.080871200014371,45.12615090000327,597.1004333496094,1212.33203125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,4,1,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.6577279999910388,37.51722019998124,7.706461099995067,45.88147480000043,597.1001892089844,1212.33203125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,4,2,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.5618484000151511,39.26342709999881,7.372721399995498,47.19805420000921,597.1003112792969,1218.49609375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,4,3,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.5896780999901239,38.998623199993744,7.8298685000045225,47.418247800000245,597.1002502441406,1224.84375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,4,4,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.5785170999879483,38.01681739999913,7.331076300004497,45.92646689998219,597.1003112792969,1228.71484375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,4,0,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.568439099995885,5.1546004000119865,4.485809000005247,10.208870700007537,133.77730560302734,1228.8515625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,4,1,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.5820629999798257,5.014791900001001,4.133887700008927,9.730755199998384,133.77725982666016,1228.8828125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,4,2,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.567242899996927,4.814771599980304,2.326636599987978,7.7086628999968525,133.77725982666016,1228.8828125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,4,3,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.3664547000080347,2.359434899990447,2.1905693000007886,4.9164723999856506,133.7773666381836,1228.875,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,4,4,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.3741677000070922,2.2945070000132546,2.2231936999887694,4.891877599991858,133.7773666381836,1228.87890625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,5,0,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.3916132999875117,19.19420440000249,4.106222699978389,23.692083300004015,597.1004333496094,1052.1484375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,5,1,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.35455129999900237,19.220638400001917,3.98272589998669,23.557956799981184,597.1003112792969,1050.8203125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,5,2,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.41293770002084784,19.142434500012314,4.054529399989406,23.609944600000745,597.1002502441406,1050.8203125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,5,3,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.3634530999988783,18.96694800001569,3.928884499997366,23.259324299986474,597.1003112792969,1053.140625,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,FD-Hash,1000000,1400000,1400000,1000000,5,4,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,4,0.40191619997494854,18.684355499979574,4.026249499991536,23.112563499977114,597.1002502441406,1053.80859375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,5,0,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.35789409998687916,2.4036926999979187,2.2158286000194494,4.977431899984367,133.77741241455078,1053.80859375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,5,1,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.38764969998737797,2.432654999982333,2.233055799995782,5.05337049998343,133.77742767333984,1052.52734375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,5,2,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.3573972000158392,2.39774290000787,2.1631315000122413,4.918279900011839,133.77725982666016,1052.52734375,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,5,3,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.38540980001562275,2.341526799980784,2.2332362000015564,4.960181000002194,133.77725982666016,1052.55078125,True,True,68869e6
A_conflict_ratio,conflict_ratio,0.4,BCNF-Index,1000000,1400000,1400000,1000000,5,4,0.4,4,4,4,1,uniform,,400000,40000,10.0,10,4,1,0.75,1,0.3560247999848798,2.4102386999875307,2.1927011999941897,4.958973899978446,133.77725982666016,1052.55078125,True,True,68869e6
B_fd_count,fd_count,1,FD-Hash,1000000,1100000,1100000,1000000,1,0,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3572909999929834,5.484298700001091,1.3786403000121936,7.220284300012281,225.33045959472656,831.87109375,True,True,68869e6
B_fd_count,fd_count,1,FD-Hash,1000000,1100000,1100000,1000000,1,1,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3423134000040591,5.490517899976112,1.3589717000140809,7.191848699992988,225.33001708984375,831.0390625,True,True,68869e6
B_fd_count,fd_count,1,FD-Hash,1000000,1100000,1100000,1000000,1,2,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.36132270001689903,5.431320200004848,1.2728037999768276,7.06548770001973,225.32984161376953,831.49609375,True,True,68869e6
B_fd_count,fd_count,1,FD-Hash,1000000,1100000,1100000,1000000,1,3,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3595713000104297,5.4814093000022694,1.3135312999947928,7.154549800005043,225.32984161376953,831.49609375,True,True,68869e6
B_fd_count,fd_count,1,FD-Hash,1000000,1100000,1100000,1000000,1,4,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3591258999949787,5.414902699994855,1.3075373999890871,7.081613100017421,225.33001708984375,831.97265625,True,True,68869e6
B_fd_count,fd_count,1,BCNF-Index,1000000,1100000,1100000,1000000,1,0,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3556793000025209,2.6654568999947514,0.8434723000100348,3.864626499998849,133.77728271484375,831.9765625,True,True,68869e6
B_fd_count,fd_count,1,BCNF-Index,1000000,1100000,1100000,1000000,1,1,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.34862190001877025,2.578345599991735,0.8021714999922551,3.7291511000075843,133.7772979736328,831.55859375,True,True,68869e6
B_fd_count,fd_count,1,BCNF-Index,1000000,1100000,1100000,1000000,1,2,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3546749999804888,2.597876899992116,0.8276868999819271,3.780248800001573,133.77723693847656,831.55859375,True,True,68869e6
B_fd_count,fd_count,1,BCNF-Index,1000000,1100000,1100000,1000000,1,3,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3549122999829706,2.6722842999733984,0.835262500011595,3.862488399987342,133.77741241455078,831.97265625,True,True,68869e6
B_fd_count,fd_count,1,BCNF-Index,1000000,1100000,1100000,1000000,1,4,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3547180999885313,2.605138499988243,0.8430268999945838,3.802897599991411,133.77734375,832.5390625,True,True,68869e6
B_fd_count,fd_count,1,FD-Hash,1000000,1100000,1100000,1000000,2,0,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3493129999842495,5.514120300009381,1.4392824999813456,7.302765899978112,225.33039093017578,1071.0078125,True,True,68869e6
B_fd_count,fd_count,1,FD-Hash,1000000,1100000,1100000,1000000,2,1,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3638840999919921,5.597675899975002,1.308502400002908,7.270126099989284,225.33001708984375,1070.61328125,True,True,68869e6
B_fd_count,fd_count,1,FD-Hash,1000000,1100000,1100000,1000000,2,2,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.35228949997690506,5.4469564000028186,1.2925871000043117,7.091876199992839,225.32984161376953,1069.62109375,True,True,68869e6
B_fd_count,fd_count,1,FD-Hash,1000000,1100000,1100000,1000000,2,3,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3627524000185076,5.4084307999874,1.3256582999892998,7.096894599992083,225.33001708984375,1069.62109375,True,True,68869e6
B_fd_count,fd_count,1,FD-Hash,1000000,1100000,1100000,1000000,2,4,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.34896390000358224,5.479456300003221,1.2749504999956116,7.103444899985334,225.32984161376953,1069.62109375,True,True,68869e6
B_fd_count,fd_count,1,BCNF-Index,1000000,1100000,1100000,1000000,2,0,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.34208490001037717,2.5392280999803916,0.8539478999737184,3.7352784000104293,133.77728271484375,1069.6875,True,True,68869e6
B_fd_count,fd_count,1,BCNF-Index,1000000,1100000,1100000,1000000,2,1,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3479591000068467,2.671899300010409,0.8162097000167705,3.836080100008985,133.7772979736328,1069.6875,True,True,68869e6
B_fd_count,fd_count,1,BCNF-Index,1000000,1100000,1100000,1000000,2,2,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3483387999876868,2.8114653000084218,0.8736424999951851,4.03346049998072,133.77741241455078,1069.6796875,True,True,68869e6
B_fd_count,fd_count,1,BCNF-Index,1000000,1100000,1100000,1000000,2,3,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.37421539999195375,2.7292178999923635,0.8541713000158779,3.9576166000042576,133.77734375,1068.6796875,True,True,68869e6
B_fd_count,fd_count,1,BCNF-Index,1000000,1100000,1100000,1000000,2,4,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.3699507999990601,2.666246799984947,0.9131981999962591,3.949406400002772,133.77723693847656,1068.68359375,True,True,68869e6
B_fd_count,fd_count,1,FD-Hash,1000000,1100000,1100000,1000000,3,0,0.1,1,1,1,1,uniform,,100000,10000,10.0,10,1,1,0.0,1,0.4061626000038814,6.111476699996274,1.364805899997009,7.882493699988117,225.33019256591797,840.0546875,True,True,68869e6
