experiment,param_name,param_value,algorithm,n,seed,rep,conflict_ratio,fd_count,candidate_key_width,skew,deleted_count,raw_fd_index_count,bcnf_index_count,compression_ratio,index_count,build_time_sec,check_time_sec,total_time_sec,python_peak_mb,rss_peak_mb,result
B_fd_count,fd_count,8,FD-Hash,1000000,2,1,0.1,8,1,uniform,100000,8,1,0.875,8,35.41129689999798,0.7586739000034868,36.72841250000056,1155.3117218017578,1217.68359375,True
B_fd_count,fd_count,8,FD-Hash,1000000,2,2,0.1,8,1,uniform,100000,8,1,0.875,8,35.681310299998586,0.7354099000003771,37.00426659999721,1155.3117218017578,1241.02734375,True
B_fd_count,fd_count,8,FD-Hash,1000000,2,3,0.1,8,1,uniform,100000,8,1,0.875,8,35.50932440000179,0.7548843000004126,36.85558089999904,1155.3117218017578,1253.08203125,True
B_fd_count,fd_count,8,FD-Hash,1000000,2,4,0.1,8,1,uniform,100000,8,1,0.875,8,35.42650340000182,0.7375522000002093,36.7217399000001,1155.3117218017578,1256.2265625,True
B_fd_count,fd_count,8,BCNF-Index,1000000,2,0,0.1,8,1,uniform,100000,8,1,0.875,1,2.3037946000004013,6.238255699998263,9.098251799998252,165.77781677246094,1260.4765625,True
B_fd_count,fd_count,8,BCNF-Index,1000000,2,1,0.1,8,1,uniform,100000,8,1,0.875,1,2.269212299997889,6.293588299999101,9.12257789999785,165.77793884277344,1260.4765625,True
B_fd_count,fd_count,8,BCNF-Index,1000000,2,2,0.1,8,1,uniform,100000,8,1,0.875,1,2.2628648999998404,6.291297299998405,9.116626400002133,165.77776336669922,915.5703125,True
B_fd_count,fd_count,8,BCNF-Index,1000000,2,3,0.1,8,1,uniform,100000,8,1,0.875,1,2.333171800000855,6.16327960000126,9.055169499999465,165.77742767333984,915.5703125,True
B_fd_count,fd_count,8,BCNF-Index,1000000,2,4,0.1,8,1,uniform,100000,8,1,0.875,1,2.314731100002973,6.134063400000741,9.017827100000432,165.77742767333984,915.9375,True
B_fd_count,fd_count,8,FD-Hash,1000000,3,0,0.1,8,1,uniform,100000,8,1,0.875,8,36.39143929999773,0.7563597000007576,37.7149900000004,1155.3119888305664,957.87890625,True
B_fd_count,fd_count,8,FD-Hash,1000000,3,1,0.1,8,1,uniform,100000,8,1,0.875,8,35.79613800000152,0.7590557000003173,37.14491909999924,1155.3117218017578,967.2890625,True
B_fd_count,fd_count,8,FD-Hash,1000000,3,2,0.1,8,1,uniform,100000,8,1,0.875,8,35.34976520000055,0.7504442999997991,36.67852920000223,1155.3117218017578,975.828125,True
B_fd_count,fd_count,8,FD-Hash,1000000,3,3,0.1,8,1,uniform,100000,8,1,0.875,8,35.538076799999544,0.7565178999975615,36.87316959999953,1155.3117218017578,975.828125,True
B_fd_count,fd_count,8,FD-Hash,1000000,3,4,0.1,8,1,uniform,100000,8,1,0.875,8,35.38891330000115,0.7538558000014746,36.71009050000066,1155.3115997314453,1000.890625,True
B_fd_count,fd_count,8,BCNF-Index,1000000,3,0,0.1,8,1,uniform,100000,8,1,0.875,1,2.2901030000030005,6.197669799999858,9.057798699999694,165.77781677246094,1053.8515625,True
B_fd_count,fd_count,8,BCNF-Index,1000000,3,1,0.1,8,1,uniform,100000,8,1,0.875,1,2.2722097000005306,6.171711300001334,9.010308000000805,165.77793884277344,1055.84375,True
B_fd_count,fd_count,8,BCNF-Index,1000000,3,2,0.1,8,1,uniform,100000,8,1,0.875,1,2.3426962999983516,6.280802999997832,9.186744399998133,165.77742767333984,1058.85546875,True
B_fd_count,fd_count,8,BCNF-Index,1000000,3,3,0.1,8,1,uniform,100000,8,1,0.875,1,2.233144899997569,6.3056079000016325,9.097328600000765,165.77776336669922,1061.85546875,True
B_fd_count,fd_count,8,BCNF-Index,1000000,3,4,0.1,8,1,uniform,100000,8,1,0.875,1,2.231491800001095,6.224644499998249,9.028994799999055,165.77776336669922,1063.87109375,True
B_fd_count,fd_count,8,FD-Hash,1000000,4,0,0.1,8,1,uniform,100000,8,1,0.875,8,36.39774639999814,0.7668607000014163,37.73838550000073,1155.3119888305664,1305.921875,True
B_fd_count,fd_count,8,FD-Hash,1000000,4,1,0.1,8,1,uniform,100000,8,1,0.875,8,35.386896299998625,0.7370832000015071,36.695335300002625,1155.3117218017578,1305.0390625,True
B_fd_count,fd_count,8,FD-Hash,1000000,4,2,0.1,8,1,uniform,100000,8,1,0.875,8,35.6658251000008,0.7708390000007057,36.993829999999434,1155.3117218017578,1324.7578125,True
B_fd_count,fd_count,8,FD-Hash,1000000,4,3,0.1,8,1,uniform,100000,8,1,0.875,8,35.238713599999755,0.764426599998842,36.56570009999996,1155.3117218017578,1327.65625,True
B_fd_count,fd_count,8,FD-Hash,1000000,4,4,0.1,8,1,uniform,100000,8,1,0.875,8,35.44857090000005,0.7329884999999194,36.753577600000426,1155.3117218017578,1327.65625,True
B_fd_count,fd_count,8,BCNF-Index,1000000,4,0,0.1,8,1,uniform,100000,8,1,0.875,1,2.2390264999994542,6.274282900001708,9.078850599998987,165.77781677246094,926.23828125,True
B_fd_count,fd_count,8,BCNF-Index,1000000,4,1,0.1,8,1,uniform,100000,8,1,0.875,1,2.290799700000207,6.222327399998903,9.081591000001936,165.7774887084961,926.23828125,True
B_fd_count,fd_count,8,BCNF-Index,1000000,4,2,0.1,8,1,uniform,100000,8,1,0.875,1,2.283732299998519,6.182261999998445,9.02344820000144,165.77776336669922,925.5078125,True
B_fd_count,fd_count,8,BCNF-Index,1000000,4,3,0.1,8,1,uniform,100000,8,1,0.875,1,2.3217278000010992,6.249423500001285,9.127240099998744,165.77776336669922,926.078125,True
B_fd_count,fd_count,8,BCNF-Index,1000000,4,4,0.1,8,1,uniform,100000,8,1,0.875,1,2.2467259999975795,6.275022900001204,9.088197299999592,165.77742767333984,926.109375,True
B_fd_count,fd_count,8,FD-Hash,1000000,5,0,0.1,8,1,uniform,100000,8,1,0.875,8,36.559148399999685,0.784453799999028,37.904345700000704,1155.3119888305664,1042.96875,True
B_fd_count,fd_count,8,FD-Hash,1000000,5,1,0.1,8,1,uniform,100000,8,1,0.875,8,35.54702339999858,0.7730152000003727,36.886823099997855,1155.3117218017578,1046.84765625,True
B_fd_count,fd_count,8,FD-Hash,1000000,5,2,0.1,8,1,uniform,100000,8,1,0.875,8,35.128136399998766,0.7529414999989967,36.460474700001214,1155.3117218017578,1046.84765625,True
B_fd_count,fd_count,8,FD-Hash,1000000,5,3,0.1,8,1,uniform,100000,8,1,0.875,8,35.57688060000146,0.7357855000009295,36.87551910000184,1155.3117218017578,1064.72265625,True
B_fd_count,fd_count,8,FD-Hash,1000000,5,4,0.1,8,1,uniform,100000,8,1,0.875,8,35.581566400000156,0.7519930999987992,36.912253799997416,1155.3115997314453,1066.71484375,True
B_fd_count,fd_count,8,BCNF-Index,1000000,5,0,0.1,8,1,uniform,100000,8,1,0.875,1,2.3599643999987165,6.377301600001374,9.29238020000048,165.77781677246094,1120.77734375,True
B_fd_count,fd_count,8,BCNF-Index,1000000,5,1,0.1,8,1,uniform,100000,8,1,0.875,1,2.246165300002758,6.3169842999996035,9.12105899999733,165.77793884277344,1122.7578125,True
B_fd_count,fd_count,8,BCNF-Index,1000000,5,2,0.1,8,1,uniform,100000,8,1,0.875,1,2.226535599998897,6.288517700002558,9.097734499999206,165.77776336669922,1124.7578125,True
B_fd_count,fd_count,8,BCNF-Index,1000000,5,3,0.1,8,1,uniform,100000,8,1,0.875,1,2.3098819000006188,6.199501600000076,9.095912799999496,165.77742767333984,1124.76171875,True
B_fd_count,fd_count,8,BCNF-Index,1000000,5,4,0.1,8,1,uniform,100000,8,1,0.875,1,2.322633499999938,6.323151000000507,9.217552899997827,165.77776336669922,1125.76171875,True
B_fd_count,fd_count,16,FD-Hash,1000000,1,0,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,69.0104102999976,0.7575499999984459,70.33660210000016,2129.5877990722656,1038.44140625,True
B_fd_count,fd_count,16,FD-Hash,1000000,1,1,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.36187020000216,0.7513313999988895,69.71446680000008,2129.587532043457,1149.82421875,True
B_fd_count,fd_count,16,FD-Hash,1000000,1,2,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.15084510000088,0.7445212000020547,69.4944779000034,2129.587532043457,1149.82421875,True
B_fd_count,fd_count,16,FD-Hash,1000000,1,3,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.02268090000143,0.7344056000001729,69.34723349999695,2129.587471008301,1221.46875,True
B_fd_count,fd_count,16,FD-Hash,1000000,1,4,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,67.30754739999975,0.7518901000003098,68.65281279999908,2129.587471008301,1221.46875,True
B_fd_count,fd_count,16,BCNF-Index,1000000,1,0,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.2881252999977733,6.400087499998335,9.26605550000022,165.77792358398438,662.06640625,True
B_fd_count,fd_count,16,BCNF-Index,1000000,1,1,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.25169090000054,6.301132000000507,9.098472599998786,165.77804565429688,662.06640625,True
B_fd_count,fd_count,16,BCNF-Index,1000000,1,2,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.268895100001828,6.323304999998072,9.1795669000021,165.77742767333984,661.3515625,True
B_fd_count,fd_count,16,BCNF-Index,1000000,1,3,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.3383328999989317,6.249915799999144,9.144550100001652,165.77787017822266,658.2421875,True
B_fd_count,fd_count,16,BCNF-Index,1000000,1,4,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.3200618000009854,6.2790554000021075,9.215701599998283,165.77787017822266,659.5546875,True
B_fd_count,fd_count,16,FD-Hash,1000000,2,0,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.29225629999928,0.7491441999991366,69.60544719999962,2129.587745666504,943.79296875,True
B_fd_count,fd_count,16,FD-Hash,1000000,2,1,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,67.71095629999763,0.7649788000016997,69.0526675000001,2129.587532043457,1649.2890625,True
B_fd_count,fd_count,16,FD-Hash,1000000,2,2,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,67.64224399999875,0.7533270999992965,68.9855733000004,2129.587532043457,1649.2890625,True
B_fd_count,fd_count,16,FD-Hash,1000000,2,3,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.36048680000022,0.7455435000010766,69.68117320000238,2129.587471008301,1719.640625,True
B_fd_count,fd_count,16,FD-Hash,1000000,2,4,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.10837729999912,0.7701305000009597,69.43563489999724,2129.587471008301,1719.640625,True
B_fd_count,fd_count,16,BCNF-Index,1000000,2,0,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.2918975000029604,6.383982200000901,9.2359217000012,165.77792358398438,956.26953125,True
B_fd_count,fd_count,16,BCNF-Index,1000000,2,1,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.240151499998319,6.230530799999542,9.040399999998044,165.77804565429688,956.26953125,True
B_fd_count,fd_count,16,BCNF-Index,1000000,2,2,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.3094564999992144,6.196557600000233,9.096358299997519,165.77742767333984,954.5703125,True
B_fd_count,fd_count,16,BCNF-Index,1000000,2,3,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.2954123000017717,6.286417499999516,9.16173229999913,165.77787017822266,948.15234375,True
B_fd_count,fd_count,16,BCNF-Index,1000000,2,4,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.314927400002489,6.280486200001178,9.161179399998218,165.77742767333984,948.59375,True
B_fd_count,fd_count,16,FD-Hash,1000000,3,0,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.34738469999866,0.7782839999999851,69.69744999999966,2129.587745666504,613.8984375,True
B_fd_count,fd_count,16,FD-Hash,1000000,3,1,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,67.79140550000011,0.7492424000010942,69.1089596999991,2129.587532043457,1428.37890625,True
B_fd_count,fd_count,16,FD-Hash,1000000,3,2,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,67.95105340000009,0.7552546000006259,69.27824730000066,2129.587532043457,1428.37890625,True
B_fd_count,fd_count,16,FD-Hash,1000000,3,3,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.02935190000062,0.7617274000003817,69.37807629999952,2129.587471008301,1483.40234375,True
B_fd_count,fd_count,16,FD-Hash,1000000,3,4,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,67.76182530000005,0.7460968999985198,69.06544639999993,2129.587471008301,1483.40234375,True
B_fd_count,fd_count,16,BCNF-Index,1000000,3,0,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.263378699997702,6.312504000001354,9.142514099999971,165.77792358398438,674.921875,True
B_fd_count,fd_count,16,BCNF-Index,1000000,3,1,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.264963400000852,6.258930600000895,9.073118899999827,165.77804565429688,675.17578125,True
B_fd_count,fd_count,16,BCNF-Index,1000000,3,2,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.283718599999702,6.2319143999993685,9.074932499999704,165.77787017822266,678.48828125,True
B_fd_count,fd_count,16,BCNF-Index,1000000,3,3,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.2837469000005512,6.286060800000996,9.148207599999296,165.77742767333984,679.49609375,True
B_fd_count,fd_count,16,BCNF-Index,1000000,3,4,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.2428279999985534,6.29297779999979,9.106167500001902,165.77787017822266,681.50390625,True
B_fd_count,fd_count,16,FD-Hash,1000000,4,0,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.62796349999917,0.7451073000011093,69.9495926999989,2129.587745666504,1848.24609375,True
B_fd_count,fd_count,16,FD-Hash,1000000,4,1,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,67.9679935000022,0.7604868999987957,69.30788030000258,2129.587532043457,1848.24609375,True
B_fd_count,fd_count,16,FD-Hash,1000000,4,2,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,67.98486760000014,0.7699828000004345,69.31769540000096,2129.587532043457,1890.6875,True
B_fd_count,fd_count,16,FD-Hash,1000000,4,3,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.10525330000019,0.7763171000005968,69.45098819999839,2129.587471008301,1890.6875,True
B_fd_count,fd_count,16,FD-Hash,1000000,4,4,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.53175770000234,0.7464733000015258,69.86842429999888,2129.587471008301,1907.8828125,True
B_fd_count,fd_count,16,BCNF-Index,1000000,4,0,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.2334764000006544,6.188920000000508,8.990177100000437,165.77792358398438,1907.8828125,True
B_fd_count,fd_count,16,BCNF-Index,1000000,4,1,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.3019021000000066,6.151197499999398,9.025871100002405,165.77804565429688,965.15625,True
B_fd_count,fd_count,16,BCNF-Index,1000000,4,2,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.316309199999523,6.1976488000000245,9.089737499998591,165.77742767333984,965.15625,True
B_fd_count,fd_count,16,BCNF-Index,1000000,4,3,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.244526999998925,6.2527164000021,9.058395500000188,165.77787017822266,958.484375,True
B_fd_count,fd_count,16,BCNF-Index,1000000,4,4,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.3134348999992653,6.242924500002118,9.137048999997205,165.77742767333984,958.65625,True
B_fd_count,fd_count,16,FD-Hash,1000000,5,0,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.68239529999846,0.7387769999986631,70.01690880000024,2129.587745666504,1604.0546875,True
B_fd_count,fd_count,16,FD-Hash,1000000,5,1,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.27867089999927,0.7460979000024963,69.59962340000129,2129.587532043457,1604.0546875,True
B_fd_count,fd_count,16,FD-Hash,1000000,5,2,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.35336870000174,0.7804759999999078,69.73092299999917,2129.587532043457,1632.01953125,True
B_fd_count,fd_count,16,FD-Hash,1000000,5,3,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.3712291999982,0.7564165000003413,69.69789859999946,2129.587471008301,1632.01953125,True
B_fd_count,fd_count,16,FD-Hash,1000000,5,4,0.1,16,1,uniform,100000,15,1,0.9333333333333333,15,68.91915560000052,0.7700527999986662,70.25922480000008,2129.587471008301,1670.1484375,True
B_fd_count,fd_count,16,BCNF-Index,1000000,5,0,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.3035216000025684,6.4443973999987065,9.333913399997982,165.77792358398438,1723.10546875,True
B_fd_count,fd_count,16,BCNF-Index,1000000,5,1,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.4162143000030483,6.307334799999808,9.284188899997389,165.7774887084961,1723.10546875,True
B_fd_count,fd_count,16,BCNF-Index,1000000,5,2,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.318235700000514,6.238170500000706,9.109450399999332,165.77742767333984,1722.19140625,True
B_fd_count,fd_count,16,BCNF-Index,1000000,5,3,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.2669303999973636,6.292157199997746,9.121700200001214,165.77787017822266,1719.2578125,True
B_fd_count,fd_count,16,BCNF-Index,1000000,5,4,0.1,16,1,uniform,100000,15,1,0.9333333333333333,1,2.248636300002545,6.328658400001586,9.148335300000326,165.77742767333984,1719.28515625,True
C_key_width,key_width,1,FD-Hash,1000000,1,0,0.1,4,1,uniform,100000,4,1,0.75,4,18.39158160000079,0.773543500003143,19.72710509999888,629.1005630493164,1625.2421875,True
C_key_width,key_width,1,FD-Hash,1000000,1,1,0.1,4,1,uniform,100000,4,1,0.75,4,18.17431249999936,0.757665500001167,19.510321000001568,629.1001739501953,1107.234375,True
C_key_width,key_width,1,FD-Hash,1000000,1,2,0.1,4,1,uniform,100000,4,1,0.75,4,18.170637400002306,0.7793386000012106,19.538995499999146,629.1002349853516,1109.73046875,True
C_key_width,key_width,1,FD-Hash,1000000,1,3,0.1,4,1,uniform,100000,4,1,0.75,4,18.03635270000086,0.7792144999984885,19.38053089999812,629.1001739501953,1111.828125,True
C_key_width,key_width,1,FD-Hash,1000000,1,4,0.1,4,1,uniform,100000,4,1,0.75,4,18.300789700002497,0.7790991999972903,19.639645300001575,629.1002960205078,1113.85546875,True
C_key_width,key_width,1,BCNF-Index,1000000,1,0,0.1,4,1,uniform,100000,4,1,0.75,1,2.292436899999302,6.428903399999399,9.286015099998622,165.7777557373047,1168.72265625,True
C_key_width,key_width,1,BCNF-Index,1000000,1,1,0.1,4,1,uniform,100000,4,1,0.75,1,2.3100963000033516,6.356323600000906,9.230058799999824,165.7774887084961,1169.84375,True
C_key_width,key_width,1,BCNF-Index,1000000,1,2,0.1,4,1,uniform,100000,4,1,0.75,1,2.327115199997934,6.293220899999142,9.193378700001631,165.77770233154297,1171.91015625,True
C_key_width,key_width,1,BCNF-Index,1000000,1,3,0.1,4,1,uniform,100000,4,1,0.75,1,2.3105589999977383,6.220656700003019,9.09965100000045,165.77770233154297,1174.01171875,True
C_key_width,key_width,1,BCNF-Index,1000000,1,4,0.1,4,1,uniform,100000,4,1,0.75,1,2.287588900002447,6.344136599997,9.20504179999989,165.77742767333984,1174.0390625,True
C_key_width,key_width,1,FD-Hash,1000000,2,0,0.1,4,1,uniform,100000,4,1,0.75,4,18.399260199999844,0.7941281000021263,19.750226100000873,629.1005096435547,1490.04296875,True
C_key_width,key_width,1,FD-Hash,1000000,2,1,0.1,4,1,uniform,100000,4,1,0.75,4,18.071900700000697,0.7623611000017263,19.387453999999707,629.1001739501953,1488.6171875,True
C_key_width,key_width,1,FD-Hash,1000000,2,2,0.1,4,1,uniform,100000,4,1,0.75,4,18.180406699997548,0.7912242999991577,19.53543239999999,629.1002349853516,1486.8046875,True
C_key_width,key_width,1,FD-Hash,1000000,2,3,0.1,4,1,uniform,100000,4,1,0.75,4,17.92070690000037,0.7748436000001675,19.25594469999851,629.1001739501953,1488.23828125,True
C_key_width,key_width,1,FD-Hash,1000000,2,4,0.1,4,1,uniform,100000,4,1,0.75,4,17.984810000001744,0.7595933999982662,19.318778000000748,629.1002960205078,1488.36328125,True
C_key_width,key_width,1,BCNF-Index,1000000,2,0,0.1,4,1,uniform,100000,4,1,0.75,1,2.2332858000008855,6.320721500000218,9.136209799999051,165.7777557373047,1493.4375,True
C_key_width,key_width,1,BCNF-Index,1000000,2,1,0.1,4,1,uniform,100000,4,1,0.75,1,2.2524049999992712,6.2459894999992684,9.06275999999707,165.7778778076172,1493.64453125,True
C_key_width,key_width,1,BCNF-Index,1000000,2,2,0.1,4,1,uniform,100000,4,1,0.75,1,2.253385399999388,6.246760100002575,9.055619599999773,165.77770233154297,1493.76953125,True
C_key_width,key_width,1,BCNF-Index,1000000,2,3,0.1,4,1,uniform,100000,4,1,0.75,1,2.350699999999051,6.289865700000519,9.198353399999178,165.77742767333984,1493.83984375,True
C_key_width,key_width,1,BCNF-Index,1000000,2,4,0.1,4,1,uniform,100000,4,1,0.75,1,2.3175864000004367,6.3183180000014545,9.20213490000242,165.77770233154297,1493.83984375,True
C_key_width,key_width,1,FD-Hash,1000000,3,0,0.1,4,1,uniform,100000,4,1,0.75,4,18.533891200000653,0.8023032000019157,19.9158580000003,629.1005096435547,1128.9921875,True
C_key_width,key_width,1,FD-Hash,1000000,3,1,0.1,4,1,uniform,100000,4,1,0.75,4,18.21888890000264,0.7712533000012627,19.548457699998835,629.1001739501953,1131.05078125,True
C_key_width,key_width,1,FD-Hash,1000000,3,2,0.1,4,1,uniform,100000,4,1,0.75,4,18.19455520000338,0.7792279999994207,19.567768000000797,629.1002349853516,1131.05078125,True
C_key_width,key_width,1,FD-Hash,1000000,3,3,0.1,4,1,uniform,100000,4,1,0.75,4,18.46205889999692,0.7983062000021164,19.834024699997826,629.1001739501953,1131.35546875,True
C_key_width,key_width,1,FD-Hash,1000000,3,4,0.1,4,1,uniform,100000,4,1,0.75,4,17.952148299998953,0.7669673999989755,19.2930766999998,629.1002960205078,1133.75,True
C_key_width,key_width,1,BCNF-Index,1000000,3,0,0.1,4,1,uniform,100000,4,1,0.75,1,2.272546299998794,6.206784899997729,9.043961700001091,165.7777557373047,1187.6640625,True
C_key_width,key_width,1,BCNF-Index,1000000,3,1,0.1,4,1,uniform,100000,4,1,0.75,1,2.2335247000009986,6.324392800001078,9.122403699999268,165.7778778076172,1189.7890625,True
C_key_width,key_width,1,BCNF-Index,1000000,3,2,0.1,4,1,uniform,100000,4,1,0.75,1,2.2575901999989583,6.324074100000871,9.158335800002533,165.77742767333984,1189.91796875,True
C_key_width,key_width,1,BCNF-Index,1000000,3,3,0.1,4,1,uniform,100000,4,1,0.75,1,2.284579900002427,6.218595999998797,9.06316859999788,165.77770233154297,1192.1015625,True
C_key_width,key_width,1,BCNF-Index,1000000,3,4,0.1,4,1,uniform,100000,4,1,0.75,1,2.3474383000029775,6.21296699999948,9.120031400001608,165.77742767333984,1195.1953125,True
C_key_width,key_width,1,FD-Hash,1000000,4,0,0.1,4,1,uniform,100000,4,1,0.75,4,18.385661399999663,0.7809511000014027,19.726515800000925,629.1005096435547,1494.16015625,True
C_key_width,key_width,1,FD-Hash,1000000,4,1,0.1,4,1,uniform,100000,4,1,0.75,4,18.319607800000085,0.8166698999993969,19.710005799999635,629.1001739501953,1493.75,True
C_key_width,key_width,1,FD-Hash,1000000,4,2,0.1,4,1,uniform,100000,4,1,0.75,4,18.334903200000554,0.7750699000025634,19.67210840000189,629.1002349853516,1494.78125,True
C_key_width,key_width,1,FD-Hash,1000000,4,3,0.1,4,1,uniform,100000,4,1,0.75,4,18.528121100000135,0.8195587000009255,19.920046700000967,629.1001739501953,1494.78125,True
C_key_width,key_width,1,FD-Hash,1000000,4,4,0.1,4,1,uniform,100000,4,1,0.75,4,18.659606000001077,0.7886094999994384,20.025993299997936,629.1002960205078,1491.71484375,True
C_key_width,key_width,1,BCNF-Index,1000000,4,0,0.1,4,1,uniform,100000,4,1,0.75,1,2.3643398999993224,6.238655799999833,9.175694599998678,165.7777557373047,1496.82421875,True
C_key_width,key_width,1,BCNF-Index,1000000,4,1,0.1,4,1,uniform,100000,4,1,0.75,1,2.377449700001307,6.243454200000997,9.178781699996762,165.7774887084961,1497.0703125,True
C_key_width,key_width,1,BCNF-Index,1000000,4,2,0.1,4,1,uniform,100000,4,1,0.75,1,2.2833826999994926,6.369845799999894,9.224458099997719,165.77770233154297,1497.1875,True
C_key_width,key_width,1,BCNF-Index,1000000,4,3,0.1,4,1,uniform,100000,4,1,0.75,1,2.3154512000000977,6.43005980000089,9.333693099997618,165.77770233154297,1497.296875,True
C_key_width,key_width,1,BCNF-Index,1000000,4,4,0.1,4,1,uniform,100000,4,1,0.75,1,2.2916371999999683,6.339699700001802,9.192381799999566,165.77742767333984,1497.296875,True
C_key_width,key_width,1,FD-Hash,1000000,5,0,0.1,4,1,uniform,100000,4,1,0.75,4,18.256303999998636,0.7701825000003737,19.607426000002306,629.1005096435547,1142.90625,True
C_key_width,key_width,1,FD-Hash,1000000,5,1,0.1,4,1,uniform,100000,4,1,0.75,4,18.2775679999977,0.8027861999980814,19.644746400001168,629.1001739501953,1144.8828125,True
C_key_width,key_width,1,FD-Hash,1000000,5,2,0.1,4,1,uniform,100000,4,1,0.75,4,18.109721199998603,0.7744901000005484,19.453218800001196,629.1002960205078,1147.91796875,True
C_key_width,key_width,1,FD-Hash,1000000,5,3,0.1,4,1,uniform,100000,4,1,0.75,4,18.19160700000066,0.7660499999983585,19.532344700000976,629.1001739501953,1149.953125,True
C_key_width,key_width,1,FD-Hash,1000000,5,4,0.1,4,1,uniform,100000,4,1,0.75,4,18.256018399999448,0.784210300000268,19.59403360000215,629.1002960205078,1149.953125,True
C_key_width,key_width,1,BCNF-Index,1000000,5,0,0.1,4,1,uniform,100000,4,1,0.75,1,2.278473700000177,6.344118899996829,9.179299399998854,165.7777557373047,692.83203125,True
C_key_width,key_width,1,BCNF-Index,1000000,5,1,0.1,4,1,uniform,100000,4,1,0.75,1,2.34620829999767,6.233697200001188,9.151337899998907,165.7778778076172,694.265625,True
C_key_width,key_width,1,BCNF-Index,1000000,5,2,0.1,4,1,uniform,100000,4,1,0.75,1,2.301982199998747,6.280663600002299,9.129339499999332,165.77770233154297,694.5390625,True
C_key_width,key_width,1,BCNF-Index,1000000,5,3,0.1,4,1,uniform,100000,4,1,0.75,1,2.2794421999969927,6.314603999999235,9.15459330000158,165.77742767333984,695.81640625,True
C_key_width,key_width,1,BCNF-Index,1000000,5,4,0.1,4,1,uniform,100000,4,1,0.75,1,2.2663285000016913,6.332361100001435,9.159621000002517,165.77770233154297,695.8203125,True
C_key_width,key_width,2,FD-Hash,1000000,1,0,0.1,4,2,uniform,100000,4,1,0.75,4,18.49156629999925,0.7695845999987796,19.854704299999867,651.9886932373047,1116.41796875,True
C_key_width,key_width,2,FD-Hash,1000000,1,1,0.1,4,2,uniform,100000,4,1,0.75,4,18.380604199999652,0.7879304999987653,19.737148599997454,651.9884796142578,1120.06640625,True
C_key_width,key_width,2,FD-Hash,1000000,1,2,0.1,4,2,uniform,100000,4,1,0.75,4,18.42332769999848,0.7774721000023419,19.783546299997397,651.9884185791016,1121.1171875,True
C_key_width,key_width,2,FD-Hash,1000000,1,3,0.1,4,2,uniform,100000,4,1,0.75,4,18.18931800000064,0.7739151999994647,19.543128799999977,651.9883575439453,1122.12890625,True
